Date,Ticker,Cloture
20/01/2023,CIEI,2349.4
20/01/2023,ORAC,7515.7
20/01/2023,SCCS,4034.3
20/01/2023,SDCI,7582.6
20/01/2023,SLBA,3006.4
20/01/2023,TTLS,3870.0
23/01/2023,CIEI,2342.2
23/01/2023,ORAC,7387.9
23/01/2023,SCCS,4136.7
23/01/2023,SDCI,7519.5
23/01/2023,SLBA,2972.0
23/01/2023,TTLS,3818.3
24/01/2023,CIEI,2334.0
24/01/2023,ORAC,7248.3
24/01/2023,SCCS,4109.0
24/01/2023,SDCI,7770.8
24/01/2023,SLBA,3019.0
24/01/2023,TTLS,3894.5
25/01/2023,CIEI,2358.8
25/01/2023,ORAC,7129.7
25/01/2023,SCCS,4154.8
25/01/2023,SDCI,7661.5
25/01/2023,SLBA,3002.1
25/01/2023,TTLS,4011.5
26/01/2023,CIEI,2385.5
26/01/2023,ORAC,6980.6
26/01/2023,SCCS,4071.2
26/01/2023,SDCI,7804.3
26/01/2023,SLBA,2996.6
26/01/2023,TTLS,4063.2
27/01/2023,CIEI,2414.8
27/01/2023,ORAC,7112.7
27/01/2023,SCCS,4110.9
27/01/2023,SDCI,7853.3
27/01/2023,SLBA,2962.3
27/01/2023,TTLS,4063.7
30/01/2023,CIEI,2409.6
30/01/2023,ORAC,7162.7
30/01/2023,SCCS,4176.0
30/01/2023,SDCI,7878.0
30/01/2023,SLBA,2970.5
30/01/2023,TTLS,4075.9
31/01/2023,CIEI,2437.9
31/01/2023,ORAC,7145.0
31/01/2023,SCCS,4139.1
31/01/2023,SDCI,7901.2
31/01/2023,SLBA,2955.6
31/01/2023,TTLS,3947.6
01/02/2023,CIEI,2429.3
01/02/2023,ORAC,7321.4
01/02/2023,SCCS,4162.4
01/02/2023,SDCI,7871.1
01/02/2023,SLBA,2966.7
01/02/2023,TTLS,3999.4
02/02/2023,CIEI,2471.1
02/02/2023,ORAC,7254.1
02/02/2023,SCCS,4204.9
02/02/2023,SDCI,8024.7
02/02/2023,SLBA,2980.2
02/02/2023,TTLS,3987.4
03/02/2023,CIEI,2485.5
03/02/2023,ORAC,7351.2
03/02/2023,SCCS,4196.6
03/02/2023,SDCI,8077.8
03/02/2023,SLBA,2953.8
03/02/2023,TTLS,4025.6
06/02/2023,CIEI,2468.7
06/02/2023,ORAC,7455.3
06/02/2023,SCCS,4164.1
06/02/2023,SDCI,8080.3
06/02/2023,SLBA,2899.8
06/02/2023,TTLS,4062.5
07/02/2023,CIEI,2513.9
07/02/2023,ORAC,7280.8
07/02/2023,SCCS,4240.4
07/02/2023,SDCI,8074.0
07/02/2023,SLBA,2916.4
07/02/2023,TTLS,4088.0
08/02/2023,CIEI,2455.7
08/02/2023,ORAC,7109.1
08/02/2023,SCCS,4172.3
08/02/2023,SDCI,8098.1
08/02/2023,SLBA,2951.4
08/02/2023,TTLS,4251.9
09/02/2023,CIEI,2419.0
09/02/2023,ORAC,7013.1
09/02/2023,SCCS,4180.6
09/02/2023,SDCI,7995.0
09/02/2023,SLBA,2978.3
09/02/2023,TTLS,4332.5
10/02/2023,CIEI,2389.1
10/02/2023,ORAC,7124.2
10/02/2023,SCCS,4229.1
10/02/2023,SDCI,7970.3
10/02/2023,SLBA,2934.2
10/02/2023,TTLS,4292.7
13/02/2023,CIEI,2383.7
13/02/2023,ORAC,7281.5
13/02/2023,SCCS,4241.2
13/02/2023,SDCI,7917.1
13/02/2023,SLBA,2957.5
13/02/2023,TTLS,4350.3
14/02/2023,CIEI,2338.7
14/02/2023,ORAC,7148.2
14/02/2023,SCCS,4322.8
14/02/2023,SDCI,7979.8
14/02/2023,SLBA,2972.6
14/02/2023,TTLS,4410.3
15/02/2023,CIEI,2295.5
15/02/2023,ORAC,7277.7
15/02/2023,SCCS,4400.7
15/02/2023,SDCI,8041.3
15/02/2023,SLBA,2983.8
15/02/2023,TTLS,4424.4
16/02/2023,CIEI,2229.3
16/02/2023,ORAC,7242.8
16/02/2023,SCCS,4425.8
16/02/2023,SDCI,7870.6
16/02/2023,SLBA,3000.7
16/02/2023,TTLS,4547.0
17/02/2023,CIEI,2232.5
17/02/2023,ORAC,7206.9
17/02/2023,SCCS,4521.2
17/02/2023,SDCI,7855.2
17/02/2023,SLBA,2988.3
17/02/2023,TTLS,4528.4
20/02/2023,CIEI,2205.9
20/02/2023,ORAC,7153.0
20/02/2023,SCCS,4562.5
20/02/2023,SDCI,7951.4
20/02/2023,SLBA,2996.8
20/02/2023,TTLS,4397.8
21/02/2023,CIEI,2278.2
21/02/2023,ORAC,7125.4
21/02/2023,SCCS,4494.1
21/02/2023,SDCI,7835.9
21/02/2023,SLBA,3033.2
21/02/2023,TTLS,4324.7
22/02/2023,CIEI,2304.2
22/02/2023,ORAC,6927.7
22/02/2023,SCCS,4476.3
22/02/2023,SDCI,7732.3
22/02/2023,SLBA,3013.5
22/02/2023,TTLS,4365.4
23/02/2023,CIEI,2263.7
23/02/2023,ORAC,6825.9
23/02/2023,SCCS,4491.1
23/02/2023,SDCI,7828.0
23/02/2023,SLBA,2957.3
23/02/2023,TTLS,4299.0
24/02/2023,CIEI,2308.1
24/02/2023,ORAC,6700.1
24/02/2023,SCCS,4501.6
24/02/2023,SDCI,7821.3
24/02/2023,SLBA,2953.5
24/02/2023,TTLS,4321.4
27/02/2023,CIEI,2311.1
27/02/2023,ORAC,6761.6
27/02/2023,SCCS,4408.7
27/02/2023,SDCI,7785.0
27/02/2023,SLBA,2961.3
27/02/2023,TTLS,4215.3
28/02/2023,CIEI,2348.0
28/02/2023,ORAC,6996.7
28/02/2023,SCCS,4532.0
28/02/2023,SDCI,7679.1
28/02/2023,SLBA,2890.5
28/02/2023,TTLS,4254.7
01/03/2023,CIEI,2307.9
01/03/2023,ORAC,7311.8
01/03/2023,SCCS,4445.9
01/03/2023,SDCI,7699.5
01/03/2023,SLBA,2865.3
01/03/2023,TTLS,4245.7
02/03/2023,CIEI,2347.6
02/03/2023,ORAC,7282.3
02/03/2023,SCCS,4384.7
02/03/2023,SDCI,7654.2
02/03/2023,SLBA,2887.5
02/03/2023,TTLS,4187.2
03/03/2023,CIEI,2385.8
03/03/2023,ORAC,7091.4
03/03/2023,SCCS,4408.6
03/03/2023,SDCI,7678.3
03/03/2023,SLBA,2882.1
03/03/2023,TTLS,4156.0
06/03/2023,CIEI,2370.1
06/03/2023,ORAC,7054.7
06/03/2023,SCCS,4419.3
06/03/2023,SDCI,7721.6
06/03/2023,SLBA,2885.8
06/03/2023,TTLS,4146.1
07/03/2023,CIEI,2339.0
07/03/2023,ORAC,6958.1
07/03/2023,SCCS,4501.9
07/03/2023,SDCI,7790.4
07/03/2023,SLBA,2838.8
07/03/2023,TTLS,4224.2
08/03/2023,CIEI,2324.9
08/03/2023,ORAC,7188.2
08/03/2023,SCCS,4514.2
08/03/2023,SDCI,7765.8
08/03/2023,SLBA,2872.4
08/03/2023,TTLS,4252.6
09/03/2023,CIEI,2333.5
09/03/2023,ORAC,7263.5
09/03/2023,SCCS,4534.9
09/03/2023,SDCI,7723.1
09/03/2023,SLBA,2938.2
09/03/2023,TTLS,4247.6
10/03/2023,CIEI,2417.6
10/03/2023,ORAC,7188.5
10/03/2023,SCCS,4575.1
10/03/2023,SDCI,7730.8
10/03/2023,SLBA,2930.8
10/03/2023,TTLS,4270.2
13/03/2023,CIEI,2482.9
13/03/2023,ORAC,7305.7
13/03/2023,SCCS,4534.4
13/03/2023,SDCI,7727.0
13/03/2023,SLBA,2903.1
13/03/2023,TTLS,4348.7
14/03/2023,CIEI,2538.3
14/03/2023,ORAC,7378.1
14/03/2023,SCCS,4463.0
14/03/2023,SDCI,7747.6
14/03/2023,SLBA,2859.7
14/03/2023,TTLS,4395.7
15/03/2023,CIEI,2529.2
15/03/2023,ORAC,7196.1
15/03/2023,SCCS,4437.9
15/03/2023,SDCI,7704.5
15/03/2023,SLBA,2893.0
15/03/2023,TTLS,4544.4
16/03/2023,CIEI,2515.9
16/03/2023,ORAC,7144.5
16/03/2023,SCCS,4493.0
16/03/2023,SDCI,7688.1
16/03/2023,SLBA,2897.1
16/03/2023,TTLS,4497.0
17/03/2023,CIEI,2529.1
17/03/2023,ORAC,7126.7
17/03/2023,SCCS,4477.6
17/03/2023,SDCI,7640.2
17/03/2023,SLBA,2867.4
17/03/2023,TTLS,4574.2
20/03/2023,CIEI,2517.9
20/03/2023,ORAC,7138.4
20/03/2023,SCCS,4545.8
20/03/2023,SDCI,7592.5
20/03/2023,SLBA,2912.9
20/03/2023,TTLS,4595.7
21/03/2023,CIEI,2499.3
21/03/2023,ORAC,7163.0
21/03/2023,SCCS,4515.4
21/03/2023,SDCI,7611.4
21/03/2023,SLBA,2942.1
21/03/2023,TTLS,4555.3
22/03/2023,CIEI,2490.7
22/03/2023,ORAC,7133.8
22/03/2023,SCCS,4557.1
22/03/2023,SDCI,7719.3
22/03/2023,SLBA,2965.4
22/03/2023,TTLS,4615.2
23/03/2023,CIEI,2521.8
23/03/2023,ORAC,7165.0
23/03/2023,SCCS,4558.8
23/03/2023,SDCI,7675.8
23/03/2023,SLBA,2897.8
23/03/2023,TTLS,4695.5
24/03/2023,CIEI,2518.4
24/03/2023,ORAC,7107.3
24/03/2023,SCCS,4605.7
24/03/2023,SDCI,7733.4
24/03/2023,SLBA,2894.1
24/03/2023,TTLS,4789.4
27/03/2023,CIEI,2526.7
27/03/2023,ORAC,7014.9
27/03/2023,SCCS,4606.4
27/03/2023,SDCI,7769.8
27/03/2023,SLBA,2917.9
27/03/2023,TTLS,4842.6
28/03/2023,CIEI,2515.9
28/03/2023,ORAC,7194.4
28/03/2023,SCCS,4617.8
28/03/2023,SDCI,7784.9
28/03/2023,SLBA,2871.7
28/03/2023,TTLS,4778.6
29/03/2023,CIEI,2507.8
29/03/2023,ORAC,7245.5
29/03/2023,SCCS,4591.7
29/03/2023,SDCI,7852.0
29/03/2023,SLBA,2906.6
29/03/2023,TTLS,4805.0
30/03/2023,CIEI,2494.5
30/03/2023,ORAC,7306.0
30/03/2023,SCCS,4661.6
30/03/2023,SDCI,7805.7
30/03/2023,SLBA,2960.8
30/03/2023,TTLS,4849.9
31/03/2023,CIEI,2541.3
31/03/2023,ORAC,7129.3
31/03/2023,SCCS,4659.8
31/03/2023,SDCI,7862.4
31/03/2023,SLBA,3000.9
31/03/2023,TTLS,5006.3
03/04/2023,CIEI,2549.5
03/04/2023,ORAC,7119.8
03/04/2023,SCCS,4688.4
03/04/2023,SDCI,7895.1
03/04/2023,SLBA,2972.9
03/04/2023,TTLS,5029.6
04/04/2023,CIEI,2606.2
04/04/2023,ORAC,7222.7
04/04/2023,SCCS,4725.8
04/04/2023,SDCI,7576.8
04/04/2023,SLBA,2945.8
04/04/2023,TTLS,5055.8
05/04/2023,CIEI,2598.7
05/04/2023,ORAC,7083.1
05/04/2023,SCCS,4674.7
05/04/2023,SDCI,7613.4
05/04/2023,SLBA,2982.1
05/04/2023,TTLS,5209.6
06/04/2023,CIEI,2639.6
06/04/2023,ORAC,7217.0
06/04/2023,SCCS,4627.7
06/04/2023,SDCI,7671.9
06/04/2023,SLBA,3020.9
06/04/2023,TTLS,5228.6
07/04/2023,CIEI,2583.7
07/04/2023,ORAC,7181.7
07/04/2023,SCCS,4625.6
07/04/2023,SDCI,7852.9
07/04/2023,SLBA,3069.4
07/04/2023,TTLS,5199.7
10/04/2023,CIEI,2567.3
10/04/2023,ORAC,7237.5
10/04/2023,SCCS,4697.6
10/04/2023,SDCI,7760.2
10/04/2023,SLBA,3117.6
10/04/2023,TTLS,5239.2
11/04/2023,CIEI,2564.1
11/04/2023,ORAC,7231.8
11/04/2023,SCCS,4637.5
11/04/2023,SDCI,7774.0
11/04/2023,SLBA,3113.8
11/04/2023,TTLS,5324.5
12/04/2023,CIEI,2538.8
12/04/2023,ORAC,7266.7
12/04/2023,SCCS,4580.3
12/04/2023,SDCI,7811.2
12/04/2023,SLBA,3097.4
12/04/2023,TTLS,5352.3
13/04/2023,CIEI,2533.7
13/04/2023,ORAC,7416.3
13/04/2023,SCCS,4525.5
13/04/2023,SDCI,7727.4
13/04/2023,SLBA,3022.9
13/04/2023,TTLS,5205.3
14/04/2023,CIEI,2497.6
14/04/2023,ORAC,7378.4
14/04/2023,SCCS,4504.2
14/04/2023,SDCI,7841.3
14/04/2023,SLBA,3054.0
14/04/2023,TTLS,5180.9
17/04/2023,CIEI,2490.7
17/04/2023,ORAC,7572.9
17/04/2023,SCCS,4446.1
17/04/2023,SDCI,7887.9
17/04/2023,SLBA,3144.6
17/04/2023,TTLS,5286.6
18/04/2023,CIEI,2464.9
18/04/2023,ORAC,7488.3
18/04/2023,SCCS,4402.1
18/04/2023,SDCI,7819.2
18/04/2023,SLBA,3125.9
18/04/2023,TTLS,5229.8
19/04/2023,CIEI,2464.0
19/04/2023,ORAC,7386.7
19/04/2023,SCCS,4430.7
19/04/2023,SDCI,7714.3
19/04/2023,SLBA,3106.8
19/04/2023,TTLS,5322.9
20/04/2023,CIEI,2452.2
20/04/2023,ORAC,7480.6
20/04/2023,SCCS,4372.3
20/04/2023,SDCI,7681.5
20/04/2023,SLBA,3133.3
20/04/2023,TTLS,5352.4
21/04/2023,CIEI,2414.5
21/04/2023,ORAC,7363.0
21/04/2023,SCCS,4372.1
21/04/2023,SDCI,7900.5
21/04/2023,SLBA,3148.8
21/04/2023,TTLS,5289.4
24/04/2023,CIEI,2398.9
24/04/2023,ORAC,7329.2
24/04/2023,SCCS,4309.7
24/04/2023,SDCI,8105.8
24/04/2023,SLBA,3092.9
24/04/2023,TTLS,5378.0
25/04/2023,CIEI,2399.2
25/04/2023,ORAC,7445.3
25/04/2023,SCCS,4299.5
25/04/2023,SDCI,7875.3
25/04/2023,SLBA,3064.4
25/04/2023,TTLS,5185.3
26/04/2023,CIEI,2352.4
26/04/2023,ORAC,7599.5
26/04/2023,SCCS,4327.0
26/04/2023,SDCI,7711.9
26/04/2023,SLBA,3020.9
26/04/2023,TTLS,5004.3
27/04/2023,CIEI,2355.1
27/04/2023,ORAC,7393.8
27/04/2023,SCCS,4221.8
27/04/2023,SDCI,7777.4
27/04/2023,SLBA,3100.6
27/04/2023,TTLS,4877.9
28/04/2023,CIEI,2398.8
28/04/2023,ORAC,7463.6
28/04/2023,SCCS,4224.9
28/04/2023,SDCI,7772.7
28/04/2023,SLBA,3071.9
28/04/2023,TTLS,4936.2
01/05/2023,CIEI,2389.8
01/05/2023,ORAC,7698.5
01/05/2023,SCCS,4236.7
01/05/2023,SDCI,7719.7
01/05/2023,SLBA,3106.2
01/05/2023,TTLS,4924.1
02/05/2023,CIEI,2408.9
02/05/2023,ORAC,7856.0
02/05/2023,SCCS,4234.0
02/05/2023,SDCI,7779.5
02/05/2023,SLBA,3183.9
02/05/2023,TTLS,4991.9
03/05/2023,CIEI,2430.8
03/05/2023,ORAC,7836.3
03/05/2023,SCCS,4247.5
03/05/2023,SDCI,7793.3
03/05/2023,SLBA,3262.6
03/05/2023,TTLS,4997.3
04/05/2023,CIEI,2400.7
04/05/2023,ORAC,7771.4
04/05/2023,SCCS,4269.2
04/05/2023,SDCI,7824.7
04/05/2023,SLBA,3323.3
04/05/2023,TTLS,5021.4
05/05/2023,CIEI,2447.8
05/05/2023,ORAC,7745.0
05/05/2023,SCCS,4202.2
05/05/2023,SDCI,7854.2
05/05/2023,SLBA,3394.0
05/05/2023,TTLS,4986.9
08/05/2023,CIEI,2539.8
08/05/2023,ORAC,7612.4
08/05/2023,SCCS,4196.2
08/05/2023,SDCI,7758.8
08/05/2023,SLBA,3339.7
08/05/2023,TTLS,4964.1
09/05/2023,CIEI,2499.7
09/05/2023,ORAC,7590.4
09/05/2023,SCCS,4229.5
09/05/2023,SDCI,7883.8
09/05/2023,SLBA,3325.0
09/05/2023,TTLS,5064.0
10/05/2023,CIEI,2579.9
10/05/2023,ORAC,7577.8
10/05/2023,SCCS,4296.3
10/05/2023,SDCI,7846.3
10/05/2023,SLBA,3293.8
10/05/2023,TTLS,5146.0
11/05/2023,CIEI,2551.6
11/05/2023,ORAC,7570.2
11/05/2023,SCCS,4225.5
11/05/2023,SDCI,7955.9
11/05/2023,SLBA,3281.6
11/05/2023,TTLS,5036.4
12/05/2023,CIEI,2606.9
12/05/2023,ORAC,7723.6
12/05/2023,SCCS,4195.3
12/05/2023,SDCI,8025.7
12/05/2023,SLBA,3393.7
12/05/2023,TTLS,5100.6
15/05/2023,CIEI,2534.9
15/05/2023,ORAC,7705.5
15/05/2023,SCCS,4126.0
15/05/2023,SDCI,8034.5
15/05/2023,SLBA,3319.9
15/05/2023,TTLS,5297.4
16/05/2023,CIEI,2577.6
16/05/2023,ORAC,7536.0
16/05/2023,SCCS,4125.4
16/05/2023,SDCI,8052.9
16/05/2023,SLBA,3344.3
16/05/2023,TTLS,5382.1
17/05/2023,CIEI,2582.2
17/05/2023,ORAC,7672.8
17/05/2023,SCCS,4072.1
17/05/2023,SDCI,8053.7
17/05/2023,SLBA,3290.8
17/05/2023,TTLS,5304.9
18/05/2023,CIEI,2531.5
18/05/2023,ORAC,7551.4
18/05/2023,SCCS,4023.8
18/05/2023,SDCI,7884.6
18/05/2023,SLBA,3348.3
18/05/2023,TTLS,5388.5
19/05/2023,CIEI,2499.3
19/05/2023,ORAC,7507.4
19/05/2023,SCCS,4061.9
19/05/2023,SDCI,7859.6
19/05/2023,SLBA,3405.2
19/05/2023,TTLS,5422.8
22/05/2023,CIEI,2459.0
22/05/2023,ORAC,7501.4
22/05/2023,SCCS,4172.9
22/05/2023,SDCI,7904.3
22/05/2023,SLBA,3382.8
22/05/2023,TTLS,5405.4
23/05/2023,CIEI,2424.9
23/05/2023,ORAC,7470.1
23/05/2023,SCCS,4068.8
23/05/2023,SDCI,7759.5
23/05/2023,SLBA,3474.1
23/05/2023,TTLS,5512.6
24/05/2023,CIEI,2438.0
24/05/2023,ORAC,7360.2
24/05/2023,SCCS,4150.5
24/05/2023,SDCI,7628.4
24/05/2023,SLBA,3477.7
24/05/2023,TTLS,5647.1
25/05/2023,CIEI,2430.6
25/05/2023,ORAC,7340.7
25/05/2023,SCCS,4104.6
25/05/2023,SDCI,7730.3
25/05/2023,SLBA,3536.9
25/05/2023,TTLS,5608.6
26/05/2023,CIEI,2338.0
26/05/2023,ORAC,7607.1
26/05/2023,SCCS,4139.0
26/05/2023,SDCI,7808.9
26/05/2023,SLBA,3551.5
26/05/2023,TTLS,5634.8
29/05/2023,CIEI,2326.3
29/05/2023,ORAC,7543.4
29/05/2023,SCCS,4157.1
29/05/2023,SDCI,7671.8
29/05/2023,SLBA,3525.9
29/05/2023,TTLS,5609.3
30/05/2023,CIEI,2342.0
30/05/2023,ORAC,7537.0
30/05/2023,SCCS,4219.8
30/05/2023,SDCI,7718.3
30/05/2023,SLBA,3508.8
30/05/2023,TTLS,5623.7
31/05/2023,CIEI,2344.4
31/05/2023,ORAC,7682.6
31/05/2023,SCCS,4209.6
31/05/2023,SDCI,7718.8
31/05/2023,SLBA,3503.7
31/05/2023,TTLS,5797.5
01/06/2023,CIEI,2403.4
01/06/2023,ORAC,7784.4
01/06/2023,SCCS,4167.6
01/06/2023,SDCI,7812.5
01/06/2023,SLBA,3532.1
01/06/2023,TTLS,5767.3
02/06/2023,CIEI,2336.1
02/06/2023,ORAC,7889.9
02/06/2023,SCCS,4164.9
02/06/2023,SDCI,7787.7
02/06/2023,SLBA,3538.1
02/06/2023,TTLS,5840.2
05/06/2023,CIEI,2344.0
05/06/2023,ORAC,8009.3
05/06/2023,SCCS,4205.1
05/06/2023,SDCI,7772.3
05/06/2023,SLBA,3647.0
05/06/2023,TTLS,5881.7
06/06/2023,CIEI,2344.3
06/06/2023,ORAC,7767.8
06/06/2023,SCCS,4160.0
06/06/2023,SDCI,7708.6
06/06/2023,SLBA,3638.1
06/06/2023,TTLS,5905.1
07/06/2023,CIEI,2369.1
07/06/2023,ORAC,7670.7
07/06/2023,SCCS,4181.0
07/06/2023,SDCI,7729.9
07/06/2023,SLBA,3616.3
07/06/2023,TTLS,5801.5
08/06/2023,CIEI,2320.6
08/06/2023,ORAC,7696.7
08/06/2023,SCCS,4181.1
08/06/2023,SDCI,7723.3
08/06/2023,SLBA,3582.8
08/06/2023,TTLS,5880.3
09/06/2023,CIEI,2274.1
09/06/2023,ORAC,7768.5
09/06/2023,SCCS,4190.6
09/06/2023,SDCI,7668.6
09/06/2023,SLBA,3546.9
09/06/2023,TTLS,5780.1
12/06/2023,CIEI,2267.6
12/06/2023,ORAC,7939.7
12/06/2023,SCCS,4191.5
12/06/2023,SDCI,7642.2
12/06/2023,SLBA,3480.8
12/06/2023,TTLS,5869.2
13/06/2023,CIEI,2269.5
13/06/2023,ORAC,8010.0
13/06/2023,SCCS,4222.6
13/06/2023,SDCI,7579.2
13/06/2023,SLBA,3436.4
13/06/2023,TTLS,5874.4
14/06/2023,CIEI,2206.8
14/06/2023,ORAC,7990.1
14/06/2023,SCCS,4264.3
14/06/2023,SDCI,7639.7
14/06/2023,SLBA,3477.2
14/06/2023,TTLS,5903.5
15/06/2023,CIEI,2218.3
15/06/2023,ORAC,8005.8
15/06/2023,SCCS,4249.8
15/06/2023,SDCI,7551.7
15/06/2023,SLBA,3480.2
15/06/2023,TTLS,5869.8
16/06/2023,CIEI,2217.4
16/06/2023,ORAC,7989.5
16/06/2023,SCCS,4232.1
16/06/2023,SDCI,7417.9
16/06/2023,SLBA,3472.7
16/06/2023,TTLS,5795.0
19/06/2023,CIEI,2241.3
19/06/2023,ORAC,8031.8
19/06/2023,SCCS,4122.3
19/06/2023,SDCI,7338.3
19/06/2023,SLBA,3488.8
19/06/2023,TTLS,5703.7
20/06/2023,CIEI,2152.3
20/06/2023,ORAC,8129.1
20/06/2023,SCCS,4078.8
20/06/2023,SDCI,7436.7
20/06/2023,SLBA,3537.5
20/06/2023,TTLS,5719.0
21/06/2023,CIEI,2167.9
21/06/2023,ORAC,8095.8
21/06/2023,SCCS,4003.8
21/06/2023,SDCI,7396.9
21/06/2023,SLBA,3566.1
21/06/2023,TTLS,5724.7
22/06/2023,CIEI,2138.2
22/06/2023,ORAC,8001.2
22/06/2023,SCCS,4037.1
22/06/2023,SDCI,7458.1
22/06/2023,SLBA,3602.2
22/06/2023,TTLS,5768.0
23/06/2023,CIEI,2122.2
23/06/2023,ORAC,7902.5
23/06/2023,SCCS,3984.7
23/06/2023,SDCI,7527.5
23/06/2023,SLBA,3576.3
23/06/2023,TTLS,5752.9
26/06/2023,CIEI,2146.5
26/06/2023,ORAC,8051.7
26/06/2023,SCCS,3951.4
26/06/2023,SDCI,7487.0
26/06/2023,SLBA,3564.4
26/06/2023,TTLS,5846.3
27/06/2023,CIEI,2200.6
27/06/2023,ORAC,8227.5
27/06/2023,SCCS,3977.2
27/06/2023,SDCI,7558.5
27/06/2023,SLBA,3528.7
27/06/2023,TTLS,5875.8
28/06/2023,CIEI,2205.0
28/06/2023,ORAC,8369.1
28/06/2023,SCCS,4025.6
28/06/2023,SDCI,7608.3
28/06/2023,SLBA,3524.6
28/06/2023,TTLS,5903.1
29/06/2023,CIEI,2200.7
29/06/2023,ORAC,8495.1
29/06/2023,SCCS,4085.5
29/06/2023,SDCI,7609.2
29/06/2023,SLBA,3487.4
29/06/2023,TTLS,5892.5
30/06/2023,CIEI,2243.5
30/06/2023,ORAC,8619.7
30/06/2023,SCCS,4043.7
30/06/2023,SDCI,7550.6
30/06/2023,SLBA,3470.8
30/06/2023,TTLS,5905.3
03/07/2023,CIEI,2212.5
03/07/2023,ORAC,8630.9
03/07/2023,SCCS,4055.9
03/07/2023,SDCI,7549.9
03/07/2023,SLBA,3463.1
03/07/2023,TTLS,5988.3
04/07/2023,CIEI,2206.7
04/07/2023,ORAC,8734.1
04/07/2023,SCCS,4108.9
04/07/2023,SDCI,7440.3
04/07/2023,SLBA,3453.7
04/07/2023,TTLS,5928.5
05/07/2023,CIEI,2189.2
05/07/2023,ORAC,8598.7
05/07/2023,SCCS,4067.2
05/07/2023,SDCI,7420.8
05/07/2023,SLBA,3442.0
05/07/2023,TTLS,5816.6
06/07/2023,CIEI,2156.0
06/07/2023,ORAC,8582.3
06/07/2023,SCCS,4056.5
06/07/2023,SDCI,7374.5
06/07/2023,SLBA,3420.3
06/07/2023,TTLS,5871.0
07/07/2023,CIEI,2161.7
07/07/2023,ORAC,8493.0
07/07/2023,SCCS,3997.0
07/07/2023,SDCI,7417.3
07/07/2023,SLBA,3478.8
07/07/2023,TTLS,5929.5
10/07/2023,CIEI,2227.5
10/07/2023,ORAC,8603.1
10/07/2023,SCCS,3966.4
10/07/2023,SDCI,7451.9
10/07/2023,SLBA,3463.6
10/07/2023,TTLS,5947.3
11/07/2023,CIEI,2235.1
11/07/2023,ORAC,8534.8
11/07/2023,SCCS,4000.9
11/07/2023,SDCI,7400.1
11/07/2023,SLBA,3418.3
11/07/2023,TTLS,5987.7
12/07/2023,CIEI,2251.3
12/07/2023,ORAC,8531.4
12/07/2023,SCCS,4005.9
12/07/2023,SDCI,7480.3
12/07/2023,SLBA,3427.2
12/07/2023,TTLS,5864.0
13/07/2023,CIEI,2249.5
13/07/2023,ORAC,8597.4
13/07/2023,SCCS,3988.7
13/07/2023,SDCI,7590.4
13/07/2023,SLBA,3378.9
13/07/2023,TTLS,5777.4
14/07/2023,CIEI,2287.1
14/07/2023,ORAC,8795.3
14/07/2023,SCCS,3962.2
14/07/2023,SDCI,7601.0
14/07/2023,SLBA,3332.1
14/07/2023,TTLS,5791.5
17/07/2023,CIEI,2292.6
17/07/2023,ORAC,8695.6
17/07/2023,SCCS,4035.7
17/07/2023,SDCI,7539.2
17/07/2023,SLBA,3336.0
17/07/2023,TTLS,5802.6
18/07/2023,CIEI,2261.4
18/07/2023,ORAC,8576.6
18/07/2023,SCCS,4073.1
18/07/2023,SDCI,7588.9
18/07/2023,SLBA,3263.9
18/07/2023,TTLS,5689.1
19/07/2023,CIEI,2264.1
19/07/2023,ORAC,8700.2
19/07/2023,SCCS,4012.5
19/07/2023,SDCI,7374.5
19/07/2023,SLBA,3127.6
19/07/2023,TTLS,5750.2
20/07/2023,CIEI,2312.5
20/07/2023,ORAC,8557.8
20/07/2023,SCCS,4118.5
20/07/2023,SDCI,7328.1
20/07/2023,SLBA,3139.6
20/07/2023,TTLS,5570.4
21/07/2023,CIEI,2308.8
21/07/2023,ORAC,8631.2
21/07/2023,SCCS,4098.4
21/07/2023,SDCI,7383.1
21/07/2023,SLBA,3182.0
21/07/2023,TTLS,5706.9
24/07/2023,CIEI,2349.9
24/07/2023,ORAC,8564.0
24/07/2023,SCCS,4091.5
24/07/2023,SDCI,7562.5
24/07/2023,SLBA,3113.2
24/07/2023,TTLS,5614.6
25/07/2023,CIEI,2346.7
25/07/2023,ORAC,8561.0
25/07/2023,SCCS,4067.7
25/07/2023,SDCI,7501.2
25/07/2023,SLBA,3077.1
25/07/2023,TTLS,5572.6
26/07/2023,CIEI,2417.7
26/07/2023,ORAC,8323.0
26/07/2023,SCCS,4040.1
26/07/2023,SDCI,7641.4
26/07/2023,SLBA,3100.4
26/07/2023,TTLS,5483.2
27/07/2023,CIEI,2427.3
27/07/2023,ORAC,8429.1
27/07/2023,SCCS,4072.0
27/07/2023,SDCI,7856.6
27/07/2023,SLBA,3020.6
27/07/2023,TTLS,5365.8
28/07/2023,CIEI,2450.5
28/07/2023,ORAC,8372.9
28/07/2023,SCCS,4001.2
28/07/2023,SDCI,8036.6
28/07/2023,SLBA,2986.5
28/07/2023,TTLS,5348.6
31/07/2023,CIEI,2439.0
31/07/2023,ORAC,8263.7
31/07/2023,SCCS,4003.3
31/07/2023,SDCI,7817.2
31/07/2023,SLBA,2940.0
31/07/2023,TTLS,5182.1
